mode, epoch, average loss, defender utility,
testing,2,0.835701853,-5.113626719,-5.512708664
training,3,1.029654665,-5.046402223,-4.849553108
validating,3,0.90325191,-5.251361752,-6.233851433
testing,3,0.839089245,-4.718857622,-4.404479027
training,4,1.002942465,-5.192896938,-4.944538116
validating,4,0.857253861,-5.298273849,-6.174835205
testing,4,0.801773447,-4.86216259,-4.705856323
training,5,0.999730994,-5.046154308,-4.523652077
validating,5,0.873845792,-5.224410629,-5.502437592
testing,5,0.808462995,-4.692153406,-4.588452339
training,6,0.982939756,-5.01511693,-5.135304928
validating,6,0.84196918,-5.248667908,-5.922031879
testing,6,0.78126567,-4.814457178,-5.426380634
training,7,0.958937684,-5.032820225,-4.997145176
validating,7,0.806300318,-5.27703371,-6.048436165
testing,7,0.751058286,-4.831102538,-5.404613495
training,8,0.957436018,-4.875168065,-4.994809151
validating,8,0.784998834,-5.270894432,-5.39514637
testing,8,0.730156618,-4.546680212,-4.640528202
training,9,0.933236008,-4.85350444,-5.048598766
validating,9,0.74401983,-5.303782272,-3.694786787
testing,9,0.695613939,-4.57746532,-5.605418205
training,10,0.906001696,-4.829205656,-4.805123806
validating,10,0.761099827,-5.192892456,-6.489979744
testing,10,0.69821021,-4.500187087,-5.398821354
training,11,0.879590343,-4.730441291,-4.738013268
validating,11,0.733129942,-4.783007717,-5.736089706
testing,11,0.668712872,-4.485189247,-4.93459177
training,12,0.862316954,-4.813783462,-5.29531002
validating,12,0.692070246,-4.755917835,-4.150975227
testing,12,0.626057857,-4.456261802,-4.438335896
training,13,0.787149768,-4.469992174,-4.094398022
validating,13,0.621439481,-4.775998497,-5.916224957
testing,13,0.561407,-4.49271884,-4.716853142
training,14,0.737829069,-4.605632094,-4.785685062
validating,14,0.514345908,-4.861368179,-4.650635719
testing,14,0.469343227,-4.61887188,-4.109210491
training,15,0.674591026,-4.687027993,-5.150540352
validating,15,0.479106164,-4.773032761,-4.931725025
testing,15,0.423803037,-4.537950587,-3.97803688
training,16,0.661470842,-4.573718561,-3.960854292
validating,16,0.393177581,-4.831673241,-4.361451149
testing,16,0.359286949,-4.736109185,-4.362397194
training,17,0.625809042,-4.799366951,-5.166130066
validating,17,0.303539157,-4.955014801,-5.922225952
testing,17,0.284003618,-4.887844014,-4.398110867
training,18,0.538524036,-4.662114143,-4.024930477
validating,18,0.339250898,-4.712411499,-3.814759731
testing,18,0.282283196,-4.585453343,-4.336007595
training,19,0.490679715,-4.623578555,-4.677965164
validating,19,0.229908061,-4.888430977,-4.22559166
testing,19,0.199300769,-4.701693273,-4.374539852
mode, epoch, average loss, defender utility,
training,-1,0,-2.580397374,-2.249620914
validating,-1,0,-2.539377213,-2.48856473
testing,-1,0,-2.575354171,-2.834682465
training,0,1.601575071,-2.549884476,-2.533671618
validating,0,2.302769136,-2.559567165,-2.730295181
testing,0,1.411454487,-2.562132716,-2.433356762
training,1,1.598678109,-2.54931176,-2.524750471
validating,1,2.288063383,-2.556805086,-2.576105833
testing,1,1.398990798,-2.559554553,-2.710318089
training,2,1.527278706,-2.533954879,-2.538981915
validating,2,2.085799551,-2.520854139,-2.403623104
testing,2,1.22121942,-2.521231508,-2.464278936
training,3,1.157615164,-2.489776359,-2.508749008
validating,3,1.414761424,-2.499663115,-2.567263603
testing,3,0.666791189,-2.489714122,-2.522483826
training,4,0.550005152,-2.514611592,-2.460128784
validating,4,0.653813708,-2.538131142,-2.705940485
testing,4,0.201151276,-2.532788515,-2.57975769
training,5,0.214303686,-2.529247393,-2.542658091
validating,5,0.226169312,-2.511169481,-2.284470797
testing,5,0.143427891,-2.508004093,-2.4611516
training,6,0.13878737,-2.514504875,-2.414997339
validating,6,0.170788741,-2.491926575,-2.437594891
testing,6,0.161323845,-2.495585608,-2.647984028
mode, epoch, average loss, defender utility,
training,-1,0,-2.868905599,-3.131393194
validating,-1,0,-2.894231081,-4.10181427
testing,-1,0,-2.945233512,-2.873488903
training,0,2.294145993,-3.847353806,-3.749261141
validating,0,1.284797001,-3.831780291,-1.599999666
testing,0,2.442560458,-3.845332432,-5.268761158
training,1,1.989208589,-3.765027475,-4.156232357
validating,1,0.782521248,-3.456300735,-5.326109409
testing,1,1.559483731,-3.482723999,-4.093466759
training,2,1.090240632,-2.836305836,-2.827523947
validating,2,0.229635906,-2.64170208,-4.288600445
testing,2,0.832329124,-2.712412238,-2.194658995
training,3,0.887539118,-2.705795758,-3.250030518
validating,3,0.238790798,-2.783935833,-3.232394457
testing,3,0.868106842,-2.800179648,-2.610929012
training,4,0.818398133,-2.725656646,-2.373469353
validating,4,0.056523323,-2.711712122,-3.244613647
testing,4,0.649049276,-2.778471494,-3.552763462
training,5,0.606606141,-2.836891603,-3.336203337
validating,5,-0.073034787,-2.781688833,-3.724090099
testing,5,0.521552271,-2.876828122,-2.287796736
training,6,0.410189048,-2.813392632,-3.442469597
validating,6,-0.204398251,-2.834528208,-2.803359509
testing,6,0.374450046,-2.969075537,-3.157348394
training,7,0.293738798,-2.862301663,-2.50711894
validating,7,-0.28177253,-2.753067732,-3.047042131
testing,7,0.247627407,-3.027336001,-3.942924976
training,8,0.22937704,-2.813520118,-2.931120872
validating,8,-0.286130714,-2.780759382,-3.259339809
testing,8,0.241599137,-3.054394412,-3.218998432
training,9,0.218464124,-2.933829764,-3.609149933
validating,9,-0.292155039,-2.646187496,-2.354407549
testing,9,0.114057028,-2.813392329,-2.835153818
training,10,0.237351613,-2.754907179,-3.113282442
validating,10,-0.29000628,-2.798917007,-1.900433898
testing,10,0.230633038,-3.072228408,-2.621527195
training,11,0.193924573,-2.923055124,-3.767340422
validating,11,-0.298116875,-2.713474751,-1.358466864
testing,11,0.166735965,-2.987990332,-3.879997969
training,12,0.214048832,-2.889877939,-2.608428478
validating,12,-0.282755631,-2.668548632,-4.484493256
testing,12,0.08764118,-2.837335563,-4.251642227
training,13,0.279804865,-2.92873935,-3.796833038
validating,13,-0.29732492,-2.811239815,-3.040194035
testing,13,0.187561613,-3.054725409,-3.000212431
training,14,0.219434637,-2.769654015,-3.626762629
validating,14,-0.296579778,-2.775806665,1.79E-05
testing,14,0.183674926,-3.008960938,-3.440183163
training,15,0.18565207,-2.921352707,-3.0914433
validating,15,-0.280835724,-2.953587627,-0.932494342
testing,15,0.275646681,-3.168918562,-3.312618971
training,16,0.175631411,-3.017339522,-2.487064362
validating,16,-0.296189976,-2.703362417,-2.814215183
testing,16,0.12336666,-2.963810945,-2.267855644
training,17,0.18944719,-2.84660135,-2.683625698
validating,17,-0.29933244,-2.817313004,-4.334727287
testing,17,0.171695381,-3.055959415,-4.586435318
training,18,0.186410362,-2.940616451,-2.950069666
validating,18,-0.29505291,-2.75955801,-1.360127211
testing,18,0.122170168,-2.999183416,-3.239259243
training,19,0.190328882,-2.819482068,-3.254845142
validating,19,-0.299641109,-2.814130068,-2.607303143
testing,19,0.159997064,-3.052089453,-2.617643118
mode, epoch, average loss, defender utility,
training,-1,0,-2.868905599,-3.131393194
validating,-1,0,-2.894231081,-4.10181427
testing,-1,0,-2.945233512,-2.873488903
training,0,2.294145993,-3.847353806,-3.749261141
validating,0,1.284797001,-3.831780291,-1.599999666
testing,0,2.442560458,-3.845332432,-5.268761158
training,1,1.989208589,-3.765027475,-4.156232357
validating,1,0.782521248,-3.456300735,-5.326109409
testing,1,1.559483731,-3.482723999,-4.093466759
training,2,1.090240632,-2.836305836,-2.827523947
validating,2,0.229635906,-2.64170208,-4.288600445
testing,2,0.832329124,-2.712412238,-2.194658995
training,3,0.887539118,-2.705795758,-3.250030518
validating,3,0.238790798,-2.783935833,-3.232394457
testing,3,0.868106842,-2.800179648,-2.610929012
training,4,0.818398133,-2.725656646,-2.373469353
validating,4,0.056523323,-2.711712122,-3.244613647
testing,4,0.649049276,-2.778471494,-3.552763462
training,5,0.606606141,-2.836891603,-3.336203337
validating,5,-0.073034787,-2.781688833,-3.724090099
testing,5,0.521552271,-2.876828122,-2.287796736
training,6,0.410189048,-2.813392632,-3.442469597
validating,6,-0.204398251,-2.834528208,-2.803359509
testing,6,0.374450046,-2.969075537,-3.157348394
training,7,0.293738798,-2.862301663,-2.50711894
validating,7,-0.28177253,-2.753067732,-3.047042131
testing,7,0.247627407,-3.027336001,-3.942924976
training,8,0.22937704,-2.813520118,-2.931120872
validating,8,-0.286130714,-2.780759382,-3.259339809
testing,8,0.241599137,-3.054394412,-3.218998432
training,9,0.218464124,-2.933829764,-3.609149933
validating,9,-0.292155039,-2.646187496,-2.354407549
testing,9,0.114057028,-2.813392329,-2.835153818
training,10,0.237351613,-2.754907179,-3.113282442
validating,10,-0.29000628,-2.798917007,-1.900433898
testing,10,0.230633038,-3.072228408,-2.621527195
training,11,0.193924573,-2.923055124,-3.767340422
validating,11,-0.298116875,-2.713474751,-1.358466864
testing,11,0.166735965,-2.987990332,-3.879997969
training,12,0.214048832,-2.889877939,-2.608428478
validating,12,-0.282755631,-2.668548632,-4.484493256
testing,12,0.08764118,-2.837335563,-4.251642227
training,13,0.279804865,-2.92873935,-3.796833038
validating,13,-0.29732492,-2.811239815,-3.040194035
testing,13,0.187561613,-3.054725409,-3.000212431
training,14,0.219434637,-2.769654015,-3.626762629
validating,14,-0.296579778,-2.775806665,1.79E-05
testing,14,0.183674926,-3.008960938,-3.440183163
training,15,0.18565207,-2.921352707,-3.0914433
validating,15,-0.280835724,-2.953587627,-0.932494342
testing,15,0.275646681,-3.168918562,-3.312618971
training,16,0.175631411,-3.017339522,-2.487064362
validating,16,-0.296189976,-2.703362417,-2.814215183
testing,16,0.12336666,-2.963810945,-2.267855644
training,17,0.18944719,-2.84660135,-2.683625698
validating,17,-0.29933244,-2.817313004,-4.334727287
testing,17,0.171695381,-3.055959415,-4.586435318
training,18,0.186410362,-2.940616451,-2.950069666
validating,18,-0.29505291,-2.75955801,-1.360127211
testing,18,0.122170168,-2.999183416,-3.239259243
training,19,0.190328882,-2.819482068,-3.254845142
validating,19,-0.299641109,-2.814130068,-2.607303143
testing,19,0.159997064,-3.052089453,-2.617643118
mode, epoch, average loss, defender utility,
training,-1,0,-4.980370842,-4.491072178
validating,-1,0,-4.582796621,-7.080451012
testing,-1,0,-5.455746794,-6.704873085
training,0,1.837986153,-5.976922866,-6.047585487
validating,0,1.633162904,-5.873703957,-5.886878967
testing,0,1.727024966,-6.045865774,-6.103486061
training,1,1.806140569,-5.963241305,-6.118732452
validating,1,1.505412555,-5.831170845,-5.327937126
testing,1,1.514106303,-5.981233168,-5.740959167
training,2,1.326440617,-5.863985688,-5.818040848
validating,2,0.838268232,-6.043610764,-5.178169727
testing,2,0.423780078,-5.936637306,-7.519176483
training,3,0.765620848,-5.94199573,-6.374847889
validating,3,0.651203156,-6.058247757,-6.276276588
testing,3,0.119108087,-5.901217127,-4.824988365
training,4,0.575582981,-5.994249957,-6.187612057
validating,4,0.684642744,-6.386372185,-5.765481472
testing,4,0.083890671,-6.096606922,-5.755518436
training,5,0.417082291,-6.644577857,-6.960918903
validating,5,0.774658346,-6.983486557,-6.837136269
testing,5,0.130094498,-6.571454239,-6.409426689
training,6,0.35587766,-6.355026926,-6.69740057
validating,6,0.696058702,-7.209538364,-5.192917824
testing,6,0.082062107,-6.753791189,-7.086102486
training,7,0.328380845,-6.902453,-6.9985919
validating,7,0.815931201,-6.964459991,-7.128252506
testing,7,0.179824156,-6.800859118,-6.924510956
training,8,0.302155968,-6.945260252,-7.04661417
validating,8,0.720771337,-7.060729694,-8.690710068
testing,8,0.117683154,-6.831590605,-7.226115227
training,9,0.263622795,-6.825703335,-7.289651394
validating,9,0.636131191,-7.009218502,-7.943844795
testing,9,0.083287352,-6.66829381,-5.916374207
training,10,0.279146704,-6.961900275,-7.801599026
validating,10,0.672173858,-6.72549963,-6.954331875
testing,10,0.13448959,-6.815345192,-7.866250038
training,11,0.24929073,-6.962576348,-6.918332577
validating,11,0.609459257,-6.983049202,-6.656399727
testing,11,0.087395114,-6.795769691,-8.138223648
training,12,0.242099883,-6.912182917,-6.998867035
validating,12,0.554661751,-6.950619984,-7.283801079
testing,12,0.07569378,-6.797723579,-6.480047703
training,13,0.22204449,-6.865177114,-6.8129673
validating,13,0.539280534,-6.800806427,-4.260005951
testing,13,0.078408808,-6.711701012,-7.757827759
training,14,0.230208753,-6.847562667,-7.473284245
validating,14,0.555709291,-6.773402309,-6.489055634
testing,14,0.098471993,-6.846872187,-7.410269737
training,15,0.201732017,-6.871992574,-6.739352226
validating,15,0.509800053,-6.920976067,-6.190054417
testing,15,0.080059224,-6.82134738,-5.447051048
training,16,0.21383401,-6.944104331,-7.636454582
validating,16,0.540235186,-7.098533344,-6.753661156
testing,16,0.108746535,-6.924082613,-7.315684319
training,17,0.191400671,-6.978531538,-7.410447598
validating,17,0.541845846,-6.571936131,-6.188520908
testing,17,0.123800272,-6.671958113,-6.3798666
training,18,0.188655179,-6.895567526,-6.214759827
validating,18,0.470548868,-6.937622738,-8.156452179
testing,18,0.081202644,-6.833536005,-5.685566902
training,19,0.182678095,-6.930242552,-7.424669743
validating,19,0.483469725,-6.616351223,-5.645364761
testing,19,0.089532989,-6.806141615,-7.696662903
mode, epoch, average loss, defender utility,
training,-1,0,-1.728378919,-1.388498545
validating,-1,0,-1.747284794,-0.857107043
testing,-1,0,-1.753368247,-1.719087005
training,0,1.457121834,-1.760916519,-1.664340019
validating,0,2.614810133,-1.732932496,-2.693629265
testing,0,2.026088047,-1.760251474,-1.346412659
training,1,1.442888899,-1.745454713,-0.91904515
validating,1,2.397257566,-1.679623437,-1.419751883
testing,1,1.915258741,-1.703277504,-1.545579553
training,2,1.083593198,-1.662620636,-1.778721452
validating,2,0.510059953,-1.595655632,-2.4677279
testing,2,1.01181922,-1.622769117,-0.991011441
training,3,0.758538477,-1.654972454,-1.660005212
validating,3,0.062241435,-1.588677049,-1.87313652
testing,3,0.804561129,-1.624276817,-1.838477731
training,4,0.634700609,-1.642053185,-1.720886469
validating,4,0.142633271,-1.584487653,-1.890641451
testing,4,0.797738469,-1.617655826,-1.726867676
training,5,0.607470894,-1.635122289,-2.010437489
validating,5,0.274101758,-1.57946012,-1.826672792
testing,5,0.808687878,-1.611084878,-2.022391319
training,6,0.563720334,-1.632878532,-1.506046534
validating,6,0.054936719,-1.573644304,-0.999023616
testing,6,0.695714551,-1.611541164,-1.719796777
training,7,0.548262434,-1.638035168,-2.157682419
validating,7,0.074554372,-1.570318246,-1.03591764
testing,7,0.65744969,-1.607827842,-1.842275381
training,8,0.499401677,-1.637648562,-1.661012769
validating,8,0.14783318,-1.569751072,-2.250163555
testing,8,0.640836212,-1.604903221,-2.268554688
training,9,0.461881445,-1.635400469,-1.449095607
validating,9,0.063288999,-1.567164731,-1.566686392
testing,9,0.575992778,-1.606487834,-1.347771883
training,10,0.439146434,-1.640736376,-1.818479419
validating,10,0.114779401,-1.57065084,-0.512233973
testing,10,0.553321308,-1.607989728,-1.480132461
training,11,0.419143661,-1.64191259,-1.840167284
validating,11,0.021436238,-1.568904066,-1.453152895
testing,11,0.491324165,-1.609273505,-1.740957975
training,12,0.400269504,-1.654517395,-2.202660799
validating,12,0.138938451,-1.579992104,-2.354647875
testing,12,0.501445568,-1.615258265,-2.035805225
training,13,0.376675288,-1.663109711,-1.586224198
validating,13,0.22521193,-1.587614012,-2.411160946
testing,13,0.503538847,-1.622525954,-0.832808137
training,14,0.392322291,-1.666290832,-1.295359731
validating,14,0.351254201,-1.593510628,-0.327082723
testing,14,0.530321053,-1.629953802,-1.256406069
training,15,0.345556132,-1.678687082,-2.297058344
validating,15,0.31755693,-1.603480196,-1.416957259
testing,15,0.494725916,-1.635724461,-2.144745111
training,16,0.332301326,-1.687830618,-1.835544705
validating,16,0.256789851,-1.615391469,-2.894405127
testing,16,0.446959685,-1.636283767,-1.298547983
training,17,0.318258898,-1.698632179,-1.49648428
validating,17,0.079773784,-1.607492137,-1.795813322
testing,17,0.356530601,-1.653856385,-1.58659935
training,18,0.312314092,-1.718997073,-1.550460458
validating,18,0.187968421,-1.613719726,-2.132349014
testing,18,0.380875733,-1.657878184,-0.774045587
training,19,0.300370723,-1.712686075,-1.685186148
validating,19,0.326493573,-1.641472793,-1.915891886
testing,19,0.433237158,-1.655272567,-1.427871704
mode, epoch, average loss, defender utility,
training,-1,0,-1.728378919,-1.388498545
validating,-1,0,-1.747284794,-0.857107043
testing,-1,0,-1.753368247,-1.719087005
training,0,1.457121834,-1.760916519,-1.664340019
validating,0,2.614810133,-1.732932496,-2.693629265
testing,0,2.026088047,-1.760251474,-1.346412659
training,1,1.442888899,-1.745454713,-0.91904515
validating,1,2.397257566,-1.679623437,-1.419751883
testing,1,1.915258741,-1.703277504,-1.545579553
training,2,1.083593198,-1.662620636,-1.778721452
validating,2,0.510059953,-1.595655632,-2.4677279
testing,2,1.01181922,-1.622769117,-0.991011441
training,3,0.758538477,-1.654972454,-1.660005212
validating,3,0.062241435,-1.588677049,-1.87313652
testing,3,0.804561129,-1.624276817,-1.838477731
training,4,0.634700609,-1.642053185,-1.720886469
validating,4,0.142633271,-1.584487653,-1.890641451
testing,4,0.797738469,-1.617655826,-1.726867676
training,5,0.607470894,-1.635122289,-2.010437489
validating,5,0.274101758,-1.57946012,-1.826672792
testing,5,0.808687878,-1.611084878,-2.022391319
training,6,0.563720334,-1.632878532,-1.506046534
validating,6,0.054936719,-1.573644304,-0.999023616
testing,6,0.695714551,-1.611541164,-1.719796777
training,7,0.548262434,-1.638035168,-2.157682419
validating,7,0.074554372,-1.570318246,-1.03591764
testing,7,0.65744969,-1.607827842,-1.842275381
training,8,0.499401677,-1.637648562,-1.661012769
validating,8,0.14783318,-1.569751072,-2.250163555
testing,8,0.640836212,-1.604903221,-2.268554688
training,9,0.461881445,-1.635400469,-1.449095607
validating,9,0.063288999,-1.567164731,-1.566686392
testing,9,0.575992778,-1.606487834,-1.347771883
training,10,0.439146434,-1.640736376,-1.818479419
validating,10,0.114779401,-1.57065084,-0.512233973
testing,10,0.553321308,-1.607989728,-1.480132461
training,11,0.419143661,-1.64191259,-1.840167284
validating,11,0.021436238,-1.568904066,-1.453152895
testing,11,0.491324165,-1.609273505,-1.740957975
training,12,0.400269504,-1.654517395,-2.202660799
validating,12,0.138938451,-1.579992104,-2.354647875
testing,12,0.501445568,-1.615258265,-2.035805225
training,13,0.376675288,-1.663109711,-1.586224198
validating,13,0.22521193,-1.587614012,-2.411160946
testing,13,0.503538847,-1.622525954,-0.832808137
training,14,0.392322291,-1.666290832,-1.295359731
validating,14,0.351254201,-1.593510628,-0.327082723
testing,14,0.530321053,-1.629953802,-1.256406069
training,15,0.345556132,-1.678687082,-2.297058344
validating,15,0.31755693,-1.603480196,-1.416957259
testing,15,0.494725916,-1.635724461,-2.144745111
training,16,0.332301326,-1.687830618,-1.835544705
validating,16,0.256789851,-1.615391469,-2.894405127
testing,16,0.446959685,-1.636283767,-1.298547983
training,17,0.318258898,-1.698632179,-1.49648428
validating,17,0.079773784,-1.607492137,-1.795813322
testing,17,0.356530601,-1.653856385,-1.58659935
training,18,0.312314092,-1.718997073,-1.550460458
validating,18,0.187968421,-1.613719726,-2.132349014
testing,18,0.380875733,-1.657878184,-0.774045587
training,19,0.300370723,-1.712686075,-1.685186148
validating,19,0.326493573,-1.641472793,-1.915891886
testing,19,0.433237158,-1.655272567,-1.427871704
mode, epoch, average loss, defender utility,
training,-1,0,-2.868905599,-3.131393194
validating,-1,0,-2.894231081,-4.10181427
testing,-1,0,-2.945233512,-2.873488903
training,0,2.294145993,-3.847353806,-3.749261141
validating,0,1.284797001,-3.831780291,-1.599999666
testing,0,2.442560458,-3.845332432,-5.268761158
training,1,1.989208589,-3.765027475,-4.156232357
validating,1,0.782521248,-3.456300735,-5.326109409
testing,1,1.559483731,-3.482723999,-4.093466759
training,2,1.090240632,-2.836305836,-2.827523947
validating,2,0.229635906,-2.64170208,-4.288600445
testing,2,0.832329124,-2.712412238,-2.194658995
training,3,0.887539118,-2.705795758,-3.250030518
validating,3,0.238790798,-2.783935833,-3.232394457
testing,3,0.868106842,-2.800179648,-2.610929012
training,4,0.818398133,-2.725656646,-2.373469353
validating,4,0.056523323,-2.711712122,-3.244613647
testing,4,0.649049276,-2.778471494,-3.552763462
training,5,0.606606141,-2.836891603,-3.336203337
validating,5,-0.073034787,-2.781688833,-3.724090099
testing,5,0.521552271,-2.876828122,-2.287796736
training,6,0.410189048,-2.813392632,-3.442469597
validating,6,-0.204398251,-2.834528208,-2.803359509
testing,6,0.374450046,-2.969075537,-3.157348394
training,7,0.293738798,-2.862301663,-2.50711894
validating,7,-0.28177253,-2.753067732,-3.047042131
testing,7,0.247627407,-3.027336001,-3.942924976
training,8,0.22937704,-2.813520118,-2.931120872
validating,8,-0.286130714,-2.780759382,-3.259339809
testing,8,0.241599137,-3.054394412,-3.218998432
training,9,0.218464124,-2.933829764,-3.609149933
validating,9,-0.292155039,-2.646187496,-2.354407549
testing,9,0.114057028,-2.813392329,-2.835153818
training,10,0.237351613,-2.754907179,-3.113282442
validating,10,-0.29000628,-2.798917007,-1.900433898
testing,10,0.230633038,-3.072228408,-2.621527195
training,11,0.193924573,-2.923055124,-3.767340422
validating,11,-0.298116875,-2.713474751,-1.358466864
testing,11,0.166735965,-2.987990332,-3.879997969
training,12,0.214048832,-2.889877939,-2.608428478
validating,12,-0.282755631,-2.668548632,-4.484493256
testing,12,0.08764118,-2.837335563,-4.251642227
training,13,0.279804865,-2.92873935,-3.796833038
validating,13,-0.29732492,-2.811239815,-3.040194035
testing,13,0.187561613,-3.054725409,-3.000212431
training,14,0.219434637,-2.769654015,-3.626762629
validating,14,-0.296579778,-2.775806665,1.79E-05
testing,14,0.183674926,-3.008960938,-3.440183163
training,15,0.18565207,-2.921352707,-3.0914433
validating,15,-0.280835724,-2.953587627,-0.932494342
testing,15,0.275646681,-3.168918562,-3.312618971
training,16,0.175631411,-3.017339522,-2.487064362
validating,16,-0.296189976,-2.703362417,-2.814215183
testing,16,0.12336666,-2.963810945,-2.267855644
training,17,0.18944719,-2.84660135,-2.683625698
validating,17,-0.29933244,-2.817313004,-4.334727287
testing,17,0.171695381,-3.055959415,-4.586435318
training,18,0.186410362,-2.940616451,-2.950069666
validating,18,-0.29505291,-2.75955801,-1.360127211
testing,18,0.122170168,-2.999183416,-3.239259243
training,19,0.190328882,-2.819482068,-3.254845142
validating,19,-0.299641109,-2.814130068,-2.607303143
testing,19,0.159997064,-3.052089453,-2.617643118
mode, epoch, average loss, defender utility,
training,-1,0,-1.728378919,-1.388498545
validating,-1,0,-1.747284794,-0.857107043
testing,-1,0,-1.753368247,-1.719087005
training,0,1.457121834,-1.760916519,-1.664340019
validating,0,2.614810133,-1.732932496,-2.693629265
testing,0,2.026088047,-1.760251474,-1.346412659
training,1,1.442888899,-1.745454713,-0.91904515
validating,1,2.397257566,-1.679623437,-1.419751883
testing,1,1.915258741,-1.703277504,-1.545579553
training,2,1.083593198,-1.662620636,-1.778721452
validating,2,0.510059953,-1.595655632,-2.4677279
testing,2,1.01181922,-1.622769117,-0.991011441
training,3,0.758538477,-1.654972454,-1.660005212
validating,3,0.062241435,-1.588677049,-1.87313652
testing,3,0.804561129,-1.624276817,-1.838477731
training,4,0.634700609,-1.642053185,-1.720886469
validating,4,0.142633271,-1.584487653,-1.890641451
testing,4,0.797738469,-1.617655826,-1.726867676
training,5,0.607470894,-1.635122289,-2.010437489
validating,5,0.274101758,-1.57946012,-1.826672792
testing,5,0.808687878,-1.611084878,-2.022391319
training,6,0.563720334,-1.632878532,-1.506046534
validating,6,0.054936719,-1.573644304,-0.999023616
testing,6,0.695714551,-1.611541164,-1.719796777
training,7,0.548262434,-1.638035168,-2.157682419
validating,7,0.074554372,-1.570318246,-1.03591764
testing,7,0.65744969,-1.607827842,-1.842275381
training,8,0.499401677,-1.637648562,-1.661012769
validating,8,0.14783318,-1.569751072,-2.250163555
testing,8,0.640836212,-1.604903221,-2.268554688
training,9,0.461881445,-1.635400469,-1.449095607
validating,9,0.063288999,-1.567164731,-1.566686392
testing,9,0.575992778,-1.606487834,-1.347771883
training,10,0.439146434,-1.640736376,-1.818479419
validating,10,0.114779401,-1.57065084,-0.512233973
testing,10,0.553321308,-1.607989728,-1.480132461
training,11,0.419143661,-1.64191259,-1.840167284
validating,11,0.021436238,-1.568904066,-1.453152895
testing,11,0.491324165,-1.609273505,-1.740957975
training,12,0.400269504,-1.654517395,-2.202660799
validating,12,0.138938451,-1.579992104,-2.354647875
testing,12,0.501445568,-1.615258265,-2.035805225
training,13,0.376675288,-1.663109711,-1.586224198
validating,13,0.22521193,-1.587614012,-2.411160946
testing,13,0.503538847,-1.622525954,-0.832808137
training,14,0.392322291,-1.666290832,-1.295359731
validating,14,0.351254201,-1.593510628,-0.327082723
testing,14,0.530321053,-1.629953802,-1.256406069
training,15,0.345556132,-1.678687082,-2.297058344
validating,15,0.31755693,-1.603480196,-1.416957259
testing,15,0.494725916,-1.635724461,-2.144745111
training,16,0.332301326,-1.687830618,-1.835544705
validating,16,0.256789851,-1.615391469,-2.894405127
testing,16,0.446959685,-1.636283767,-1.298547983
training,17,0.318258898,-1.698632179,-1.49648428
validating,17,0.079773784,-1.607492137,-1.795813322
testing,17,0.356530601,-1.653856385,-1.58659935
training,18,0.312314092,-1.718997073,-1.550460458
validating,18,0.187968421,-1.613719726,-2.132349014
testing,18,0.380875733,-1.657878184,-0.774045587
training,19,0.300370723,-1.712686075,-1.685186148
validating,19,0.326493573,-1.641472793,-1.915891886
testing,19,0.433237158,-1.655272567,-1.427871704
